,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
14204,14204,Brazil,20211201,,,,25.0
14235,14235,Brazil,20210101,54.17,56.51,61.01,25.0
14266,14266,Brazil,20210201,58.8,62.24,67.56,25.0
14294,14294,Brazil,20210301,62.04,64.06,69.64,25.0
14325,14325,Brazil,20210401,76.85,75.83,81.31,37.5
14355,14355,Brazil,20210501,56.48,64.38,68.21,37.5
14386,14386,Brazil,20210601,50.0,60.73,64.05,37.5
14416,14416,Brazil,20210701,54.17,63.07,66.73,37.5
14447,14447,Brazil,20210801,,,,37.5
14478,14478,Brazil,20210901,,,,37.5
14508,14508,Brazil,20211001,,,,37.5
14539,14539,Brazil,20211101,,,,50.0
14569,14569,Brazil,20211201,,,,50.0
14600,14600,Brazil,20210101,73.15,68.75,73.21,37.5
14631,14631,Brazil,20210201,70.37,70.31,75.0,37.5
14659,14659,Brazil,20210301,80.56,74.48,81.55,25.0
14690,14690,Brazil,20210401,77.78,81.56,84.29,62.5
14720,14720,Brazil,20210501,74.07,79.48,81.9,62.5
14751,14751,Brazil,20210601,60.65,70.89,72.08,62.5
14781,14781,Brazil,20210701,58.8,69.84,70.89,62.5
14812,14812,Brazil,20210801,,,,62.5
14843,14843,Brazil,20210901,,,,62.5
14873,14873,Brazil,20211001,,,,62.5
14904,14904,Brazil,20211101,,,,37.5
14934,14934,Brazil,20211201,,,,25.0
14965,14965,Brazil,20210101,55.09,55.99,56.85,50.0
14996,14996,Brazil,20210201,49.54,55.99,56.85,50.0
15024,15024,Brazil,20210301,49.54,55.99,56.85,50.0
15055,15055,Brazil,20210401,70.83,72.97,72.68,75.0
15085,15085,Brazil,20210501,65.28,69.84,69.11,75.0
15116,15116,Brazil,20210601,55.09,63.49,61.85,75.0
15146,15146,Brazil,20210701,52.31,61.93,60.06,75.0
15177,15177,Brazil,20210801,,,,100.0
15208,15208,Brazil,20210901,,,,100.0
15238,15238,Brazil,20211001,,,,100.0
15269,15269,Brazil,20211101,,,,100.0
15299,15299,Brazil,20211201,,,,50.0
15330,15330,Brazil,20210101,57.41,57.29,58.33,50.0
15361,15361,Brazil,20210201,57.41,55.83,63.81,
15389,15389,Brazil,20210301,59.26,62.5,67.86,25.0
15420,15420,Brazil,20210401,64.35,66.72,70.89,37.5
15450,15450,Brazil,20210501,65.74,67.5,71.79,37.5
15481,15481,Brazil,20210601,64.35,65.68,69.7,37.5
15511,15511,Brazil,20210701,62.04,62.71,66.31,37.5
15542,15542,Brazil,20210801,,,,37.5
15573,15573,Brazil,20210901,,,,37.5
15603,15603,Brazil,20211001,,,,37.5
15634,15634,Brazil,20211101,,,,37.5
15664,15664,Brazil,20211201,,,,25.0
15695,15695,Brazil,20210101,76.85,65.1,70.83,25.0
15726,15726,Brazil,20210201,88.89,75.63,82.86,25.0
15754,15754,Brazil,20210301,84.72,76.41,80.18,50.0
15785,15785,Brazil,20210401,88.89,80.0,84.29,50.0
15815,15815,Brazil,20210501,77.78,73.13,76.43,50.0
15846,15846,Brazil,20210601,56.48,62.19,63.93,50.0
15876,15876,Brazil,20210701,46.76,56.72,57.68,50.0
15907,15907,Brazil,20210801,,,,50.0
15938,15938,Brazil,20210901,,,,50.0
15968,15968,Brazil,20211001,,,,37.5
15999,15999,Brazil,20211101,,,,37.5
16029,16029,Brazil,20211201,,,,25.0
16060,16060,Brazil,20210101,70.37,64.58,66.67,50.0
16091,16091,Brazil,20210201,73.15,69.27,72.02,50.0
16119,16119,Brazil,20210301,73.15,69.27,72.02,50.0
16150,16150,Brazil,20210401,70.37,71.15,75.95,37.5
16180,16180,Brazil,20210501,70.37,71.15,75.95,37.5
16211,16211,Brazil,20210601,68.52,70.1,74.76,37.5
16241,16241,Brazil,20210701,65.74,66.88,71.07,37.5
16272,16272,Brazil,20210801,,,,37.5
16303,16303,Brazil,20210901,,,,50.0
16333,16333,Brazil,20211001,,,,37.5
16364,16364,Brazil,20211101,,,,37.5
16394,16394,Brazil,20211201,,,,25.0
16425,16425,Brazil,20210101,60.19,59.9,64.88,25.0
16456,16456,Brazil,20210201,53.24,59.74,64.7,25.0
16484,16484,Brazil,20210301,69.44,68.23,74.4,25.0
16515,16515,Brazil,20210401,65.74,69.58,74.17,37.5
16545,16545,Brazil,20210501,65.74,69.58,74.17,37.5
16576,16576,Brazil,20210601,63.89,68.54,72.98,37.5
16606,16606,Brazil,20210701,59.72,63.49,67.2,37.5
16637,16637,Brazil,20210801,,,,37.5
16668,16668,Brazil,20210901,,,,37.5
16698,16698,Brazil,20211001,,,,37.5
16729,16729,Brazil,20211101,,,,37.5
16759,16759,Brazil,20211201,,,,25.0
16790,16790,Brazil,20210101,,,,
16821,16821,Brazil,20210201,,,,
16849,16849,Brazil,20210301,,,,
16880,16880,Brazil,20210401,,,,
16910,16910,Brazil,20210501,,,,
16941,16941,Brazil,20210601,,,,
16971,16971,Brazil,20210701,,,,
17002,17002,Brazil,20210801,,,,
17033,17033,Brazil,20210901,,,,
17063,17063,Brazil,20211001,,,,
17094,17094,Brazil,20211101,,,,
17124,17124,Brazil,20211201,,,,
17155,17155,Brazil,20210101,56.94,60.16,58.04,75.0
17186,17186,Brazil,20210201,55.09,62.24,60.42,75.0
17214,17214,Brazil,20210301,55.09,62.24,60.42,75.0
17245,17245,Brazil,20210401,66.67,70.63,70.0,75.0
17275,17275,Brazil,20210501,61.11,63.75,65.71,50.0
17306,17306,Brazil,20210601,64.81,65.83,68.1,50.0
17336,17336,Brazil,20210701,57.41,61.67,63.33,50.0
17367,17367,Brazil,20210801,,,,50.0
17398,17398,Brazil,20210901,,,,50.0
17428,17428,Brazil,20211001,,,,50.0
17459,17459,Brazil,20211101,,,,62.5
17489,17489,Brazil,20211201,,,,62.5
17520,17520,Brazil,20210101,51.39,52.86,56.85,25.0
17551,17551,Brazil,20210201,38.89,49.58,53.1,25.0
17579,17579,Brazil,20210301,37.04,47.92,51.19,25.0
17610,17610,Brazil,20210401,49.07,58.12,61.07,37.5
17640,17640,Brazil,20210501,43.52,55.0,57.5,37.5
17671,17671,Brazil,20210601,48.15,58.54,59.76,50.0
17701,17701,Brazil,20210701,50.0,59.58,60.95,50.0
17732,17732,Brazil,20210801,,,,50.0
17763,17763,Brazil,20210901,,,,50.0
17793,17793,Brazil,20211001,,,,50.0
17824,17824,Brazil,20211101,,,,50.0
17854,17854,Brazil,20211201,,,,25.0
17885,17885,Brazil,20210101,55.56,53.12,57.14,25.0
17916,17916,Brazil,20210201,56.48,57.4,62.02,25.0
17944,17944,Brazil,20210301,77.78,70.42,76.9,25.0
17975,17975,Brazil,20210401,81.48,75.31,80.71,37.5
18005,18005,Brazil,20210501,75.0,72.71,77.74,37.5
18036,18036,Brazil,20210601,73.15,71.67,76.55,37.5
18066,18066,Brazil,20210701,67.59,66.88,71.07,37.5
18097,18097,Brazil,20210801,,,,37.5
18128,18128,Brazil,20210901,,,,37.5
18158,18158,Brazil,20211001,,,,37.5
18189,18189,Brazil,20211101,,,,37.5
18219,18219,Brazil,20211201,,,,37.5
18250,18250,Brazil,20210101,64.35,52.86,60.42,0.0
18281,18281,Brazil,20210201,69.91,53.49,61.13,0.0
18309,18309,Brazil,20210301,67.13,51.93,59.35,0.0
18340,18340,Brazil,20210401,70.83,55.57,61.73,12.5
18370,18370,Brazil,20210501,60.65,49.84,55.18,12.5
18401,18401,Brazil,20210601,66.2,54.22,60.18,12.5
18431,18431,Brazil,20210701,60.65,51.09,56.61,12.5
18462,18462,Brazil,20210801,56.94,47.97,53.04,12.5
18493,18493,Brazil,20210901,54.17,48.75,52.14,25.0
18523,18523,Brazil,20211001,54.17,48.75,52.14,25.0
18554,18554,Brazil,20211101,44.91,43.54,46.19,25.0
18584,18584,Brazil,20211201,61.57,54.95,59.23,25.0
18615,18615,Barbados,20210101,50.93,51.04,52.98,37.5
18646,18646,Barbados,20210201,66.67,59.9,63.1,37.5
18674,18674,Barbados,20210301,70.37,67.29,71.55,37.5
18705,18705,Barbados,20210401,66.67,68.85,71.55,50.0
18735,18735,Barbados,20210501,72.22,73.23,76.55,50.0
18766,18766,Barbados,20210601,66.67,70.1,72.98,50.0
18796,18796,Barbados,20210701,50.93,57.08,58.1,50.0
18827,18827,Barbados,20210801,50.0,56.56,57.5,50.0
18858,18858,Barbados,20210901,70.37,69.27,72.02,50.0
18888,18888,Barbados,20211001,67.59,57.29,58.33,50.0
18919,18919,Barbados,20211101,67.59,61.46,63.1,50.0
18949,18949,Barbados,20211201,67.59,61.46,63.1,50.0
18980,18980,Brunei,20210101,35.19,43.75,42.86,50.0
19011,19011,Brunei,20210201,35.19,43.75,42.86,50.0
19039,19039,Brunei,20210301,40.74,46.87,46.43,50.0
19070,19070,Brunei,20210401,40.74,40.62,46.43,0.0
19100,19100,Brunei,20210501,40.74,43.12,49.29,0.0
19131,19131,Brunei,20210601,40.74,44.37,50.71,0.0
19161,19161,Brunei,20210701,40.74,45.62,52.14,0.0
19192,19192,Brunei,20210801,40.74,46.87,53.57,0.0
19223,19223,Brunei,20210901,79.63,71.88,82.14,0.0
19253,19253,Brunei,20211001,79.63,71.88,82.14,0.0
19284,19284,Brunei,20211101,79.63,71.88,82.14,0.0
19314,19314,Brunei,20211201,79.63,71.88,82.14,0.0
19345,19345,Bhutan,20210101,81.94,74.22,74.11,75.0
19376,19376,Bhutan,20210201,43.06,53.59,50.54,75.0
19404,19404,Bhutan,20210301,43.06,54.84,51.96,75.0
19435,19435,Bhutan,20210401,72.22,75.83,75.95,75.0
19465,19465,Bhutan,20210501,69.91,74.53,74.46,75.0
19496,19496,Bhutan,20210601,68.52,72.19,71.79,75.0
19526,19526,Bhutan,20210701,63.43,69.32,68.51,75.0
19557,19557,Bhutan,20210801,59.72,68.49,67.56,75.0
19588,19588,Bhutan,20210901,62.96,70.31,69.64,75.0
19618,19618,Bhutan,20211001,61.11,69.27,68.45,75.0
19649,19649,Bhutan,20211101,47.22,61.46,59.52,75.0
19679,19679,Bhutan,20211201,53.24,66.41,65.18,75.0
19710,19710,Botswana,20210101,56.48,48.44,55.36,0.0
19741,19741,Botswana,20210201,53.7,46.88,53.57,0.0
19769,19769,Botswana,20210301,62.04,52.08,59.52,0.0
19800,19800,Botswana,20210401,62.04,53.02,60.6,0.0
19830,19830,Botswana,20210501,62.04,56.46,60.95,25.0
19861,19861,Botswana,20210601,62.04,58.75,67.14,0.0
19891,19891,Botswana,20210701,64.81,60.31,68.93,0.0
19922,19922,Botswana,20210801,53.7,56.67,57.62,50.0
19953,19953,Botswana,20210901,69.44,65.42,74.76,0.0
19983,19983,Botswana,20211001,62.04,72.19,70.0,87.5
20014,20014,Botswana,20211101,33.33,48.44,46.43,62.5
20044,20044,Botswana,20211201,13.89,31.25,35.71,0.0
20075,20075,Central African Republic,20210101,16.67,16.15,16.67,12.5
20106,20106,Central African Republic,20210201,22.22,19.27,22.02,0.0
20134,20134,Central African Republic,20210301,18.52,15.62,17.86,0.0
20165,20165,Central African Republic,20210401,12.96,15.62,17.86,0.0
20195,20195,Central African Republic,20210501,11.11,16.15,18.45,0.0
20226,20226,Central African Republic,20210601,11.11,10.83,12.38,0.0
20256,20256,Central African Republic,20210701,11.11,10.83,12.38,0.0
20287,20287,Central African Republic,20210801,11.11,10.83,12.38,0.0
20318,20318,Central African Republic,20210901,24.07,27.4,31.31,0.0
20348,20348,Central African Republic,20211001,18.52,28.44,32.5,0.0
20379,20379,Central African Republic,20211101,18.52,28.44,32.5,0.0
20409,20409,Central African Republic,20211201,24.07,31.56,36.07,0.0
20440,20440,Canada,20210101,65.74,57.19,63.57,12.5
20471,20471,Canada,20210201,58.33,56.15,62.38,12.5
20499,20499,Canada,20210301,58.33,56.15,62.38,12.5
20530,20530,Canada,20210401,58.33,57.4,63.81,12.5
20560,20560,Canada,20210501,63.89,61.77,68.81,12.5
20591,20591,Canada,20210601,68.52,67.71,75.6,12.5
20621,20621,Canada,20210701,35.19,48.18,53.27,12.5
20652,20652,Canada,20210801,35.19,42.19,46.43,12.5
20683,20683,Canada,20210901,35.19,42.19,46.43,12.5
20713,20713,Canada,20211001,53.7,54.17,60.12,12.5
20744,20744,Canada,20211101,53.7,52.6,60.12,0.0
20774,20774,Canada,20211201,53.7,48.44,55.36,0.0
20805,20805,Canada,20210101,64.81,60.63,65.71,25.0
20836,20836,Canada,20210201,61.11,59.79,64.76,25.0
20864,20864,Canada,20210301,61.11,59.79,64.76,25.0
20895,20895,Canada,20210401,61.11,60.21,65.24,25.0
20925,20925,Canada,20210501,67.59,63.85,69.4,25.0
20956,20956,Canada,20210601,58.33,58.65,63.45,25.0
20986,20986,Canada,20210701,50.0,53.65,59.52,12.5
21017,21017,Canada,20210801,47.22,50.52,55.95,12.5
21048,21048,Canada,20210901,53.24,55.47,61.61,12.5
21078,21078,Canada,20211001,44.91,50.78,56.25,12.5
21109,21109,Canada,20211101,44.91,49.22,56.25,0.0
21139,21139,Canada,20211201,35.65,44.01,50.3,0.0
21170,21170,Canada,20210101,76.85,67.4,75.24,12.5
21201,21201,Canada,20210201,79.63,70.21,78.45,12.5
21229,21229,Canada,20210301,72.22,66.04,73.69,12.5
21260,21260,Canada,20210401,75.93,70.16,78.39,12.5
21290,21290,Canada,20210501,75.93,70.36,78.63,12.5
21321,21321,Canada,20210601,75.93,71.61,80.06,12.5
21351,21351,Canada,20210701,62.96,63.54,70.83,12.5
21382,21382,Canada,20210801,62.96,63.54,70.83,12.5
21413,21413,Canada,20210901,50.93,53.65,59.52,12.5
21443,21443,Canada,20211001,57.41,60.42,67.26,12.5
21474,21474,Canada,20211101,57.41,58.85,67.26,0.0
21504,21504,Canada,20211201,60.19,60.42,69.05,0.0
21535,21535,Canada,20210101,60.19,61.88,61.79,62.5
21566,21566,Canada,20210201,83.8,80.05,82.56,62.5
21594,21594,Canada,20210301,65.74,68.65,69.52,62.5
21625,21625,Canada,20210401,64.35,65.21,69.17,37.5
21655,21655,Canada,20210501,58.33,61.82,65.3,37.5
21686,21686,Canada,20210601,58.33,61.46,64.88,37.5
21716,21716,Canada,20210701,58.33,61.46,64.88,37.5
21747,21747,Canada,20210801,31.48,42.71,43.45,37.5
21778,21778,Canada,20210901,35.19,41.67,45.83,12.5
21808,21808,Canada,20211001,69.44,68.23,76.19,12.5
21839,21839,Canada,20211101,70.83,65.36,74.7,0.0
21869,21869,Canada,20211201,69.44,66.67,76.19,0.0
21900,21900,Canada,20210101,58.33,58.02,60.95,37.5
21931,21931,Canada,20210201,58.33,60.52,63.81,37.5
21959,21959,Canada,20210301,88.89,79.79,85.83,37.5
21990,21990,Canada,20210401,65.74,64.69,68.57,37.5
22020,22020,Canada,20210501,63.89,63.65,67.38,37.5
22051,22051,Canada,20210601,71.76,70.57,75.3,37.5
22081,22081,Canada,20210701,63.89,66.15,70.24,37.5
22112,22112,Canada,20210801,61.11,59.38,66.07,12.5
22143,22143,Canada,20210901,58.33,55.47,61.61,12.5
22173,22173,Canada,20211001,61.57,62.76,69.94,12.5
22204,22204,Canada,20211101,66.2,62.76,71.73,0.0
22234,22234,Canada,20211201,64.81,64.06,73.21,0.0
22265,22265,Canada,20210101,60.19,59.58,62.74,37.5
22296,22296,Canada,20210201,50.93,55.62,58.21,37.5
22324,22324,Canada,20210301,57.41,60.31,63.57,37.5
22355,22355,Canada,20210401,50.93,56.88,59.64,37.5
22385,22385,Canada,20210501,79.63,73.23,78.33,37.5
22416,22416,Canada,20210601,81.48,75.52,80.95,37.5
22446,22446,Canada,20210701,58.33,61.46,64.88,37.5
22477,22477,Canada,20210801,58.33,61.46,64.88,37.5
22508,22508,Canada,20210901,58.33,61.46,64.88,37.5
22538,22538,Canada,20211001,58.33,59.38,62.5,37.5
22569,22569,Canada,20211101,54.63,55.73,60.12,25.0
22599,22599,Canada,20211201,54.63,55.73,60.12,25.0
22630,22630,Canada,20210101,66.67,62.4,65.95,37.5
22661,22661,Canada,20210201,66.67,68.02,68.81,62.5
22689,22689,Canada,20210301,61.11,64.9,65.24,62.5
22720,22720,Canada,20210401,61.11,66.15,66.67,62.5
22750,22750,Canada,20210501,64.81,68.23,69.05,62.5
22781,22781,Canada,20210601,64.81,69.01,69.94,62.5
22811,22811,Canada,20210701,58.33,63.8,63.99,62.5
22842,22842,Canada,20210801,58.33,63.8,63.99,62.5
22873,22873,Canada,20210901,76.39,77.34,79.46,62.5
22903,22903,Canada,20211001,78.24,78.39,80.65,62.5
22934,22934,Canada,20211101,78.24,76.82,80.65,50.0
22964,22964,Canada,20211201,78.24,77.86,81.85,50.0
22995,22995,Canada,20210101,72.69,59.9,66.67,12.5
23026,23026,Canada,20210201,72.69,64.9,72.38,12.5
23054,23054,Canada,20210301,72.69,64.9,72.38,12.5
23085,23085,Canada,20210401,60.65,58.33,64.88,12.5
23115,23115,Canada,20210501,72.69,66.15,73.81,12.5
23146,23146,Canada,20210601,74.54,67.19,75.0,12.5
23176,23176,Canada,20210701,60.65,58.07,64.58,12.5
23207,23207,Canada,20210801,57.41,53.12,58.93,12.5
23238,23238,Canada,20210901,57.41,53.91,59.82,12.5
23268,23268,Canada,20211001,57.41,56.25,62.5,12.5
23299,23299,Canada,20211101,47.22,50.0,57.14,0.0
23329,23329,Canada,20211201,47.22,50.0,57.14,0.0
23360,23360,Canada,20210101,85.19,71.77,76.67,37.5
23391,23391,Canada,20210201,83.33,70.73,75.48,37.5
23419,23419,Canada,20210301,71.76,63.18,66.85,37.5
23450,23450,Canada,20210401,68.06,62.34,65.89,37.5
23480,23480,Canada,20210501,90.74,75.1,80.48,37.5
23511,23511,Canada,20210601,90.74,75.31,80.71,37.5
23541,23541,Canada,20210701,52.78,52.08,57.74,12.5
23572,23572,Canada,20210801,54.63,53.12,58.93,12.5
23603,23603,Canada,20210901,47.22,48.96,54.17,12.5
23633,23633,Canada,20211001,47.22,50.52,55.95,12.5
23664,23664,Canada,20211101,47.22,50.52,55.95,12.5
23694,23694,Canada,20211201,47.22,50.52,55.95,12.5
23725,23725,Canada,20210101,60.19,59.06,62.14,37.5
23756,23756,Canada,20210201,58.33,60.52,63.81,37.5
23784,23784,Canada,20210301,85.19,75.62,81.07,37.5
23815,23815,Canada,20210401,58.33,57.4,63.81,12.5
23845,23845,Canada,20210501,58.33,58.65,65.24,12.5
23876,23876,Canada,20210601,58.33,59.9,66.67,12.5
23906,23906,Canada,20210701,58.33,61.46,64.88,37.5
23937,23937,Canada,20210801,58.33,59.9,63.1,37.5
23968,23968,Canada,20210901,58.33,59.9,63.1,37.5
23998,23998,Canada,20211001,58.33,65.1,69.05,37.5
24029,24029,Canada,20211101,67.59,68.75,75.0,25.0
24059,24059,Canada,20211201,67.59,68.75,75.0,25.0
24090,24090,Canada,20210101,68.52,70.73,70.12,75.0
24121,24121,Canada,20210201,75.93,74.9,74.88,75.0
24149,24149,Canada,20210301,68.52,70.94,70.36,75.0
24180,24180,Canada,20210401,70.37,71.98,71.55,75.0
24210,24210,Canada,20210501,73.15,73.54,73.33,75.0
24241,24241,Canada,20210601,59.26,66.15,64.88,75.0
24271,24271,Canada,20210701,50.0,60.94,58.93,75.0
24302,24302,Canada,20210801,50.0,60.94,58.93,75.0
24333,24333,Canada,20210901,59.26,66.15,64.88,75.0
24363,24363,Canada,20211001,59.26,66.15,64.88,75.0
24394,24394,Canada,20211101,59.26,70.31,69.64,75.0
24424,24424,Canada,20211201,59.26,70.31,69.64,75.0
24455,24455,Canada,20210101,67.59,62.19,69.29,12.5
24486,24486,Canada,20210201,65.74,62.4,69.52,12.5
24514,24514,Canada,20210301,68.52,63.96,71.31,12.5
24545,24545,Canada,20210401,68.98,65.47,73.04,12.5
24575,24575,Canada,20210501,68.52,66.46,74.17,12.5
24606,24606,Canada,20210601,62.96,58.33,64.88,12.5
24636,24636,Canada,20210701,56.48,54.69,60.71,12.5
24667,24667,Canada,20210801,31.48,35.42,38.69,12.5
24698,24698,Canada,20210901,31.48,35.42,38.69,12.5
24728,24728,Canada,20211001,38.89,41.15,45.24,12.5
24759,24759,Canada,20211101,38.89,39.58,45.24,0.0
24789,24789,Canada,20211201,38.89,39.58,45.24,0.0
24820,24820,Canada,20210101,60.19,59.38,60.71,50.0
24851,24851,Canada,20210201,60.19,61.88,63.57,50.0
24879,24879,Canada,20210301,54.63,62.5,64.29,50.0
24910,24910,Canada,20210401,54.63,62.5,64.29,50.0
24940,24940,Canada,20210501,58.33,64.58,66.67,50.0
24971,24971,Canada,20210601,58.33,64.58,66.67,50.0
25001,25001,Canada,20210701,61.11,66.15,68.45,50.0
25032,25032,Canada,20210801,61.11,66.15,68.45,50.0
25063,25063,Canada,20210901,48.15,57.29,58.33,50.0
25093,25093,Canada,20211001,48.15,57.29,58.33,50.0
25124,25124,Canada,20211101,48.15,57.29,58.33,50.0
25154,25154,Canada,20211201,50.0,59.9,61.31,50.0
25185,25185,Canada,20210101,72.69,67.6,68.33,62.5
25216,25216,Canada,20210201,75.46,70.42,71.55,62.5
25244,25244,Canada,20210301,75.46,70.42,71.55,62.5
25275,25275,Canada,20210401,75.46,70.42,71.55,62.5
25305,25305,Canada,20210501,75.46,70.42,71.55,62.5
25336,25336,Canada,20210601,73.61,70.63,71.79,62.5
25366,25366,Canada,20210701,69.91,71.88,73.21,62.5
25397,25397,Canada,20210801,60.65,59.38,62.5,37.5
25428,25428,Canada,20210901,69.91,64.58,68.45,37.5
25458,25458,Canada,20211001,70.83,67.19,71.43,37.5
25489,25489,Canada,20211101,72.69,68.23,72.62,37.5
25519,25519,Canada,20211201,72.69,68.23,72.62,37.5
25550,25550,Switzerland,20210101,60.19,59.06,62.14,37.5
25581,25581,Switzerland,20210201,60.19,60.31,63.57,37.5
25609,25609,Switzerland,20210301,60.19,60.31,63.57,37.5
25640,25640,Switzerland,20210401,60.19,62.4,65.95,37.5
25670,25670,Switzerland,20210501,50.93,56.35,59.05,37.5
25701,25701,Switzerland,20210601,48.15,53.23,55.48,37.5
25731,25731,Switzerland,20210701,44.44,52.4,54.52,37.5
25762,25762,Switzerland,20210801,40.74,51.56,53.57,37.5
25793,25793,Switzerland,20210901,40.74,51.56,53.57,37.5
25823,25823,Switzerland,20211001,50.0,56.77,59.52,37.5
25854,25854,Switzerland,20211101,50.0,56.77,59.52,37.5
25884,25884,Switzerland,20211201,50.0,56.77,59.52,37.5
25915,25915,Chile,20210101,79.17,80.16,77.32,100.0
25946,25946,Chile,20210201,79.17,80.16,77.32,100.0
25974,25974,Chile,20210301,79.17,82.66,80.18,100.0
26005,26005,Chile,20210401,79.17,83.91,81.61,100.0
26035,26035,Chile,20210501,84.72,87.55,85.77,100.0
26066,26066,Chile,20210601,84.72,87.55,85.77,100.0
26096,26096,Chile,20210701,84.72,87.55,85.77,100.0
26127,26127,Chile,20210801,59.72,64.11,69.7,25.0
26158,26158,Chile,20210901,63.43,63.07,72.08,0.0
26188,26188,Chile,20211001,38.43,43.8,50.06,0.0
26219,26219,Chile,20211101,35.65,42.24,48.27,0.0
26249,26249,Chile,20211201,41.2,45.36,51.85,0.0
26280,26280,China,20210101,49.07,54.9,59.17,25.0
26311,26311,China,20210201,54.63,56.98,65.12,0.0
26339,26339,China,20210301,40.74,46.04,52.62,0.0
26370,26370,China,20210401,40.74,45.0,51.43,0.0
26400,26400,China,20210501,40.74,45.0,51.43,0.0
26431,26431,China,20210601,61.57,62.5,71.43,0.0
26461,26461,China,20210701,40.74,48.96,55.95,0.0
26492,26492,China,20210801,46.3,53.65,61.31,0.0
26523,26523,China,20210901,61.57,61.72,70.54,0.0
26553,26553,China,20211001,56.94,59.11,67.56,0.0
26584,26584,China,20211101,56.94,59.11,67.56,0.0
26614,26614,China,20211201,56.94,59.11,67.56,0.0
26645,26645,China,20210101,46.76,50.47,54.11,25.0
26676,26676,China,20210201,56.02,54.64,62.44,0.0
26704,26704,China,20210301,56.02,57.55,65.77,0.0
26735,26735,China,20210401,47.22,52.6,60.12,0.0
26765,26765,China,20210501,47.22,52.6,60.12,0.0
26796,26796,China,20210601,47.22,52.6,60.12,0.0
26826,26826,China,20210701,47.22,52.6,60.12,0.0
26857,26857,China,20210801,60.19,60.94,69.64,0.0
26888,26888,China,20210901,58.33,59.9,68.45,0.0
26918,26918,China,20211001,52.78,56.77,64.88,0.0
26949,26949,China,20211101,67.59,66.15,75.6,0.0
26979,26979,China,20211201,65.74,64.06,73.21,0.0
27010,27010,China,20210101,47.22,51.25,53.21,37.5
27041,27041,China,20210201,47.22,50.21,55.6,12.5
27069,27069,China,20210301,47.22,50.21,55.6,12.5
27100,27100,China,20210401,47.22,52.92,58.69,12.5
27130,27130,China,20210501,47.22,52.92,58.69,12.5
27161,27161,China,20210601,44.44,51.35,56.9,12.5
27191,27191,China,20210701,44.44,51.35,56.9,12.5
27222,27222,China,20210801,44.44,51.35,56.9,12.5
27253,27253,China,20210901,44.44,51.35,56.9,12.5
27283,27283,China,20211001,44.44,51.35,56.9,12.5
27314,27314,China,20211101,44.44,51.35,56.9,12.5
27344,27344,China,20211201,62.96,65.42,72.98,12.5
27375,27375,China,20210101,50.0,50.21,53.81,25.0
27406,27406,China,20210201,60.19,54.9,62.74,0.0
27434,27434,China,20210301,58.33,53.85,61.55,0.0
27465,27465,China,20210401,52.78,50.73,57.98,0.0
27495,27495,China,20210501,52.78,50.73,57.98,0.0
27526,27526,China,20210601,37.96,47.4,54.17,0.0
27556,27556,China,20210701,37.96,47.4,54.17,0.0
27587,27587,China,20210801,49.54,53.91,61.61,0.0
27618,27618,China,20210901,40.74,48.96,55.95,0.0
27648,27648,China,20211001,72.69,67.97,77.68,0.0
